image_path,filename,class_name,class_idx
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1014.jpg,AnnualCrop_1014.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1015.jpg,AnnualCrop_1015.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1016.jpg,AnnualCrop_1016.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1017.jpg,AnnualCrop_1017.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1018.jpg,AnnualCrop_1018.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1019.jpg,AnnualCrop_1019.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_102.jpg,AnnualCrop_102.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1020.jpg,AnnualCrop_1020.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1021.jpg,AnnualCrop_1021.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1022.jpg,AnnualCrop_1022.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1023.jpg,AnnualCrop_1023.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1024.jpg,AnnualCrop_1024.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1025.jpg,AnnualCrop_1025.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1026.jpg,AnnualCrop_1026.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1027.jpg,AnnualCrop_1027.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1028.jpg,AnnualCrop_1028.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1029.jpg,AnnualCrop_1029.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_103.jpg,AnnualCrop_103.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1030.jpg,AnnualCrop_1030.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1031.jpg,AnnualCrop_1031.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1032.jpg,AnnualCrop_1032.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1033.jpg,AnnualCrop_1033.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1034.jpg,AnnualCrop_1034.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1035.jpg,AnnualCrop_1035.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1036.jpg,AnnualCrop_1036.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1037.jpg,AnnualCrop_1037.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1038.jpg,AnnualCrop_1038.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1039.jpg,AnnualCrop_1039.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_104.jpg,AnnualCrop_104.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1040.jpg,AnnualCrop_1040.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1041.jpg,AnnualCrop_1041.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1042.jpg,AnnualCrop_1042.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1043.jpg,AnnualCrop_1043.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1044.jpg,AnnualCrop_1044.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1045.jpg,AnnualCrop_1045.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1046.jpg,AnnualCrop_1046.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1047.jpg,AnnualCrop_1047.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1048.jpg,AnnualCrop_1048.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1049.jpg,AnnualCrop_1049.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_105.jpg,AnnualCrop_105.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1050.jpg,AnnualCrop_1050.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1051.jpg,AnnualCrop_1051.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1052.jpg,AnnualCrop_1052.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1053.jpg,AnnualCrop_1053.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1054.jpg,AnnualCrop_1054.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1055.jpg,AnnualCrop_1055.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1056.jpg,AnnualCrop_1056.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1057.jpg,AnnualCrop_1057.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1058.jpg,AnnualCrop_1058.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1059.jpg,AnnualCrop_1059.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_106.jpg,AnnualCrop_106.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1060.jpg,AnnualCrop_1060.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1061.jpg,AnnualCrop_1061.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1062.jpg,AnnualCrop_1062.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1063.jpg,AnnualCrop_1063.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1064.jpg,AnnualCrop_1064.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1065.jpg,AnnualCrop_1065.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1066.jpg,AnnualCrop_1066.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1067.jpg,AnnualCrop_1067.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1068.jpg,AnnualCrop_1068.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1069.jpg,AnnualCrop_1069.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_107.jpg,AnnualCrop_107.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1070.jpg,AnnualCrop_1070.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1071.jpg,AnnualCrop_1071.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1072.jpg,AnnualCrop_1072.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1073.jpg,AnnualCrop_1073.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1074.jpg,AnnualCrop_1074.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1075.jpg,AnnualCrop_1075.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1076.jpg,AnnualCrop_1076.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1077.jpg,AnnualCrop_1077.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1078.jpg,AnnualCrop_1078.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1079.jpg,AnnualCrop_1079.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_108.jpg,AnnualCrop_108.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1080.jpg,AnnualCrop_1080.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1081.jpg,AnnualCrop_1081.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1082.jpg,AnnualCrop_1082.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1083.jpg,AnnualCrop_1083.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1084.jpg,AnnualCrop_1084.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1085.jpg,AnnualCrop_1085.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1086.jpg,AnnualCrop_1086.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1087.jpg,AnnualCrop_1087.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1088.jpg,AnnualCrop_1088.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1089.jpg,AnnualCrop_1089.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_109.jpg,AnnualCrop_109.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1090.jpg,AnnualCrop_1090.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1091.jpg,AnnualCrop_1091.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1092.jpg,AnnualCrop_1092.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1093.jpg,AnnualCrop_1093.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1094.jpg,AnnualCrop_1094.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1095.jpg,AnnualCrop_1095.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1096.jpg,AnnualCrop_1096.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1097.jpg,AnnualCrop_1097.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1098.jpg,AnnualCrop_1098.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1099.jpg,AnnualCrop_1099.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_11.jpg,AnnualCrop_11.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_110.jpg,AnnualCrop_110.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1100.jpg,AnnualCrop_1100.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1101.jpg,AnnualCrop_1101.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1102.jpg,AnnualCrop_1102.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1103.jpg,AnnualCrop_1103.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1104.jpg,AnnualCrop_1104.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1105.jpg,AnnualCrop_1105.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1106.jpg,AnnualCrop_1106.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1107.jpg,AnnualCrop_1107.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1108.jpg,AnnualCrop_1108.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1109.jpg,AnnualCrop_1109.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_111.jpg,AnnualCrop_111.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1110.jpg,AnnualCrop_1110.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1111.jpg,AnnualCrop_1111.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1112.jpg,AnnualCrop_1112.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1113.jpg,AnnualCrop_1113.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1114.jpg,AnnualCrop_1114.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1115.jpg,AnnualCrop_1115.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1116.jpg,AnnualCrop_1116.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1117.jpg,AnnualCrop_1117.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1118.jpg,AnnualCrop_1118.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1119.jpg,AnnualCrop_1119.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_112.jpg,AnnualCrop_112.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1120.jpg,AnnualCrop_1120.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1121.jpg,AnnualCrop_1121.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1122.jpg,AnnualCrop_1122.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1123.jpg,AnnualCrop_1123.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1124.jpg,AnnualCrop_1124.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1125.jpg,AnnualCrop_1125.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1126.jpg,AnnualCrop_1126.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1127.jpg,AnnualCrop_1127.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1128.jpg,AnnualCrop_1128.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1129.jpg,AnnualCrop_1129.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_113.jpg,AnnualCrop_113.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1130.jpg,AnnualCrop_1130.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1131.jpg,AnnualCrop_1131.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1132.jpg,AnnualCrop_1132.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1133.jpg,AnnualCrop_1133.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1134.jpg,AnnualCrop_1134.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1135.jpg,AnnualCrop_1135.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1136.jpg,AnnualCrop_1136.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1137.jpg,AnnualCrop_1137.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1138.jpg,AnnualCrop_1138.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1139.jpg,AnnualCrop_1139.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_114.jpg,AnnualCrop_114.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1140.jpg,AnnualCrop_1140.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1141.jpg,AnnualCrop_1141.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1142.jpg,AnnualCrop_1142.jpg,AnnualCrop,0
/kaggle/input/datasets/shifasoni/eurosat-rgb/EuroSAT_RGB/AnnualCrop/AnnualCrop_1143.jpg,AnnualCrop_1143.jpg,AnnualCrop,0
